"mineral name","point group","space group"
"Lawsonite","2/m2/m2/m","Cmcm"
"Lawsonite","2/m2/m2/m","Cmcm"
"Lawsonite","2/m2/m2/m","Cmcm"
"Lawsonite","2/m2/m2/m","Ccmm"
"Lawsonite","2/m2/m2/m","Cmcm"
"Lazaraskeite"," "," "
"Lazaraskeite"," "," "
"Lazarenkoite"," "," "
"Lazulite"," "," "
"Lazulite"," "," "
"Lazulite"," "," "
"Lazulite","2/m","P21/c"
"Lazulite","2/m","P21/c"
"Lazurite","43m","P43n"
"Lazurite","43m","P43n"
"Lazurite",332,"P23"
"Lazurite",1,"P1"
"Lazurite","2/m2/m2/m","Pnaa"
"Lead","4/m32/m","Fm3m"
"Lead","4/m32/m","Fm3m"
"Lead","4/m32/m","Fm3m"
"Lead","4/m32/m","Fm3m"
"Lead","4/m32/m","Fm3m"
"Leadamalgam","4/m2/m2/m","I4/mmm"
"Leadhillite"," "," "
"Leadhillite"," "," "
"Leadhillite","2/m","P21/a"
"Leadhillite","2/m","P21/a"
"Lechatelierite"," "," "
"Lecontite",222,"P212121"
"Lecontite",222,"P212121"
"Lecontite",222,"P212121"
"Lecontite",222,"P212121"
"Lecontite",222,"P212121"
"Lecoqite-(Y)",6,"P63"
"Lecoqite-(Y)",6,"P63"
"Lecoqite-(Y)"," "," "
"Lecoqite-(Y)",6,"P63"
"Leesite","2/m2/m2/m","Pbca"
"Leesite"," "," "
"Lefontite","2/m2/m2/m","Cmca"
"Lefontite"," "," "
"Lefontite"," "," "
"Lefontite"," "," "
"Legrandite"," "," "
"Legrandite","2/m","P21/c"
"Legrandite","2/m","P21/c"
"Legrandite","2/m","P21/c"
"Legrandite","2/m","P21/c"
"Leguernite",2,"P2"
"Leguernite",2,"P2"
"Lehmannite","2/m","C2/m"
"Lehnerite","2/m","P21/n"
"Leifite"," "," "
"Leifite","32/m2/m","P3m1"
"Leifite","32/m2/m","P3m1"
"Leightonite"," "," "
"Leightonite","2/m","C2/c"
"Leisingite","32/m2/m","P31m"
"Leiteite"," "," "
"Leiteite","2/m","P21/c"
"Lemanskiite",422," "
"Lemanskiite",422,"P4122"
"Lemanskiite"," "," "
"Lemmleinite-Ba"," "," "
"Lemmleinite-Ba"," "," "
"Lemmleinite-Ba","2/m","C2/m"
"Lemmleinite-Ba","2/m","C2/m"
"Lemmleinite-Ba","2/m","C2/m"
"Lemmleinite-Ba","m","Cm"
"Lemmleinite-Ba","2/m","I2/m"
"Lemmleinite-Ba","2/m","C2/m"
"Lemmleinite-K","2/m","C2/m"
"Lemoynite"," "," "
"Lemoynite","2/m","C2/c"
"Lenaite","42m","I42d"
"Lengenbachite"," "," "
"Lengenbachite"," "," "
"Lengenbachite"," "," "
"Lengenbachite"," "," "
"Lengenbachite"," "," "
"Leningradite","2/m2/m2/m","Ibam"
"Leogangite","2/m","C2/c"
"Leonardsenite","2/m2/m2/m","Imma"
"Leonardsenite","2/m2/m2/m","Imma"
"Leonite","2/m","C2/m"
"Leonite","2/m","P21/a"
"Leonite","2/m","I2/a"
"Leonite","2/m","C2/m"
"Leonite","2/m","P21/a"
"Leonite","2/m","I2/a"
"Leonite","2/m","C2/m"
"Leoszilardite","2/m","C2/m"
"Lepageite",1,"P1"
"Lepersonnite-(Gd)"," "," "
"Lepersonnite-(Nd)","2/m2/m2/m","Pnnm"
"Lepidocrocite"," "," "
"Lepidocrocite","2/m2/m2/m","Bbmm"
"Lepidocrocite","2/m2/m2/m","Cmcm"
"Lepidocrocite","2mm","Cmc21"
"Lepidocrocite","2/m2/m2/m","Amam"
"Lepidocrocite","2/m2/m2/m","Cmcm"
"Lepidocrocite","2/m2/m2/m","Amam"
"Lepkhenelmite-Zn","m","Cm"
"Lermontovite","2/m2/m2/m","Ccca"
"Letovicite","2/m","C2/c"
"Letovicite","2/m","C2/c"
"Leucite"," "," "
"Leucite"," "," "
"Leucite","4/m32/m","Ia3d"
"Leucite","4/m32/m","Ia3d"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucite","4/m","I41/a"
"Leucophanite"," "," "
"Leucophanite"," "," "
"Leucophanite"," "," "
"Leucophanite",1,"P1"
"Leucophanite",222,"P212121"
"Leucophoenicite"," "," "
"Leucophoenicite"," "," "
"Leucophoenicite","2/m","P21/a"
"Leucophoenicite","2/m","P21/a"
"Leucophosphite"," "," "
"Leucophosphite"," "," "
"Leucophosphite","2/m","P21/n"
"Leucosphenite"," "," "
"Leucosphenite","2/m","C2/m"
"Leucostaurite","2mm","Pnn2"
"Levantite",2,"P21"
"Leverettite"," "," "
"Leverettite","32/m2/m","R3m"
"Levinsonite-(Y)","2/m","P2/n"
"Levyclaudite"," "," "
"Levyclaudite"," "," "
"Levyne-Ca"," "," "
"Levyne-Ca"," "," "
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Ca","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na","32/m2/m","R3m"
"Levyne-Na"," "," "
"Levyne-Na"," "," "
"Levyne-Na"," "," "
"Levyne-Na","32/m2/m","R3m"
"Leydetite","2/m","C2/c"
"Liandratite","32/m2/m","P31m"
"Liberite","m","Pn"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite"," "," "
"Libethenite"," "," "
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m2/m2/m","Pnnm"
"Libethenite","2/m","P21/n"
"Libethenite","2/m2/m2/m","Pnnm"
"Liebauite","2/m","C2/c"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite"," "," "
"Liebenbergite"," "," "
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebenbergite","2/m2/m2/m","Pbnm"
"Liebermannite","4/m","I4/m"
"Liebigite"," "," "
"Liebigite","2mm","Bba2"
"Liguowuite","2/m","P21/n"
"Liguowuite","2/m","P21/n"
"Likasite"," "," "
"Likasite","2/m2/m2/m","Pcmn"
"Lileyite"," "," "
"Lileyite","2/m","C2/m"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite"," "," "
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Pbnm"
"Lillianite","2/m2/m2/m","Pbnm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lillianite","2/m2/m2/m","Bbmm"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Lime","4/m32/m","Fm3m"
"Limousinite","2/m","P21/c"
"Limousinite","2/m","P21/c"
"Linarite"," "," "
"Linarite"," "," "
"Linarite"," "," "
"Linarite","2/m","P21/m"
"Linarite","2/m","P21/m"
"Lindackerite",1,"P1"
"Lindackerite",1,"P1"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindbergite","2/m","C2/c"
"Lindgrenite"," "," "
"Lindgrenite"," "," "
"Lindgrenite"," "," "
"Lindgrenite","2/m","P21/n"
"Lindgrenite","2/m","P21/n"
"Lindgrenite","2/m","P21/n"
"Lindqvistite","6/m2/m2/m","P63/mmc"
"Lindsleyite",3,"R3"
"Lindstromite","2/m2/m2/m","Pbnm"
"Linekite","2/m2/m2/m","Pnnm"
"Linekite","2/m2/m2/m","Pnnm"
"Lingbaoite","3mm","R3m"
"Lingunite"," "," "
"Lingunite"," "," "
"Linnaeite","4/m32/m","Fd3m"
"Linnaeite","4/m32/m","Fd3m"
"Lintisite","2/m","C2/c"
"Linzhiite","4/m2/m2/m","P4/mmm"
"Linzhiite","4/m2/m2/m","P4/mmm"
"Linzhiite","4/m2/m2/m","P4/mmm"
"Linzhiite","4/m2/m2/m","P4/mmm"
"Linzhiite","4/m2/m2/m","P4/mmm"
"Liottite"," "," "
"Liottite",6,"P6"
"Lipscombite",422,"P43212"
"Lipscombite",422,"P43212"
"Lipscombite"," "," "
"Lipscombite",422,"P43212"
"Lipuite"," "," "
"Lipuite"," "," "
"Liraite","2/m2/m2/m","Pcab"
"Liroconite"," "," "
"Liroconite","2/m","I2/a"
"Lisanite",1,"P1"
"Lisetite","2mm","Pbc21"
"Lishizhenite",1,"P1"
"Lisiguangite",222,"P212121"
"Lisiguangite",222,"P212121"
"Lisitsynite",222,"P212121"
"Lisitsynite",222,"P212121"
"Liskeardite",2,"I2"
"Liskeardite",2,"I2"
"Lislkirchnerite","2/m","P21/n"
"Litharge","2/m2/m2/m","Cmma"
"Litharge","2/m2/m2/m","Cmma"
"Litharge","2/m2/m2/m","Cmma"
"Litharge","2/m2/m2/m","Cmma"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Litharge","4/m2/m2/m","P4/nmm"
"Lithiomarsturite"," "," "
"Lithiomarsturite",1,"P1"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite"," "," "
"Lithiophilite"," "," "
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pbnm"
"Lithiophilite","2/m2/m2/m","Pmnb"
"Lithiophorite","32/m2/m","R3m"
"Lithiophosphate"," "," "
"Lithiophosphate","2/m2/m2/m","Pcmn"
"Lithiophosphate","2mm","Pmn21"
"Lithiophosphate","2/m2/m2/m","Pmnb"
"Lithiophosphate","2/m2/m2/m","Pmnb"
"Lithiophosphate","2/m2/m2/m","Pmnb"
"Lithiophosphate","2/m2/m2/m","Pmnb"
"Lithiotantite"," "," "
"Lithiotantite","2/m","P21/c"
"Lithiowodginite","2/m","C2/c"
"Lithiowodginite","2/m","C2/c"
"Lithiowodginite","2/m","C2/c"
"Lithosite",2,"P21"
"Litidionite"," "," "
"Litidionite",1,"P1"
"Litidionite",1,"P1"
"Litochlebite","2/m","P21/m"
"Litvinskite","m","Cm"
"Liudongshengite"," "," "
"Liudongshengite","32/m2/m","R3m"
"Liuite","2/m2/m2/m","Pnma"
"Liveingite","2/m","P21/c"
"Liversidgeite",1,"P1"
"Livingstonite"," "," "
"Livingstonite"," "," "
"Livingstonite","2/m","A2/a"
"Livingstonite","2/m","A2/a"
"Livingstonite","2/m","A2/a"
"Lizardite"," "," "
"Lizardite","6mm","P63cm"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite","3mm","P31m"
"Lizardite",1,"P1"
"Llantenesite","3mm","P31c"
"Lobanovite"," "," "
"Lobanovite",2,"A2"
"Lokkaite-(Y)"," "," "
"Lokkaite-(Y)"," "," "
"Lokkaite-(Y)"," "," "
"Lollingite"," "," "
"Lollingite"," "," "
"Lollingite"," "," "
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lollingite","2/m2/m2/m","Pnnm"
"Lombardoite","2/m","P21/m"
"Lomonosovite"," "," "
"Lomonosovite",1,"P1"
"Lomonosovite",1,"P1"
"Londonite","43m","P43m"
"Londonite","43m","P43m"
"Londonite","43m","P43m"
"Londonite","43m","P43m"
"Lonecreekite","332/m","Pa3"
"Lonsdaleite","6/m2/m2/m","P63/mmc"
"Lonsdaleite","6/m2/m2/m","P63/mmc"
"Lonsdaleite","6mm","P63mc"
"Loomisite","m","Pn"
"Loparite-(Ce)","4/m32/m","Pm3m"
"Loparite-(Ce)","2/m2/m2/m","Pbnm"
"Loparite-(Ce)","4/m2/m2/m","I4/mcm"
"Loparite-(Ce)","4/m2/m2/m","I4/mcm"
"Lopatkaite","2/m","P21/c"
"Lopezite"," "," "
"Lopezite",1,"P1"
"Lopezite",1,"P1"
"Lopezite",1,"P1"
"Lorandite"," "," "
"Lorandite"," "," "
"Lorandite","2/m","P21/a"
"Lorandite","2/m","P21/a"
"Lorandite","2/m","P21/a"
"Lorenzenite"," "," "
"Lorenzenite"," "," "
"Lorenzenite","2/m2/m2/m","Pbcn"
"Loseyite","2/m","A2/a"
"Lotharmeyerite"," "," "
"Lotharmeyerite","2/m","C2/m"
"Lourenswalsite"," "," "
"Lovdarite","2mm","Pma2"
"Loveringite",3,"R3"
"Loveringite",3,"R3"
"Loveringite",3,"R3"
"Lovozerite"," "," "
"Lovozerite"," "," "
"Lovozerite",3,"R3"
"Lovozerite",2,"C2"
"Loweite",3,"R3"
"Luanheite"," "," "
"Luberoite","2/m","P21/c"
"Luborzakite","2/m","C2/m"
"Lucabindiite",622,"P622"
"Lucabindiite","6/m2/m2/m","P6/mmm"
"Lucasite-(Ce)","2/m","I2/a"
"Lucchesiite","3mm","R3m"
"Luddenite"," "," "
"Ludjibaite",1,"P1"
"Ludlamite"," "," "
"Ludlamite"," "," "
"Ludlamite"," "," "
"Ludlamite","2/m","P21/a"
"Ludlamite","2/m","P21/a"
"Ludlamite","2/m","P21/a"
"Ludlockite"," "," "
"Ludlockite",1,"A1"
"Ludwigite"," "," "
"Ludwigite"," "," "
"Ludwigite","2/m2/m2/m","Pbam"
"Ludwigite","2/m2/m2/m","Pbam"
"Ludwigite","2/m2/m2/m","Pbam"
"Lueshite"," "," "
"Lueshite","3mm","R3c"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbma"
"Lueshite","2/m2/m2/m","Pbcm"
"Lueshite","2/m2/m2/m","Pbcm"
"Lueshite","2/m2/m2/m","Pbcm"
"Lueshite","2/m2/m2/m","Pbcm"
"Lueshite","2/m2/m2/m","Pbcm"
"Lueshite","2mm","Pc21b"
"Lueshite","2mm","P21ma"
"Lueshite","4/m32/m","Pm3m"
"Lueshite",222,"P2221"
"Lueshite","2/m2/m2/m","Pbma"
"Luetheite",2,"B21"
"Lukechangite-(Ce)","6/m2/m2/m","P63/mmc"
"Lukkulaisvaaraite","4/m","I4/m"
"Lukkulaisvaaraite","4/m","I4/m"
"Lukrahnite",1,"P1"
"Lulzacite"," "," "
"Lulzacite",1,"P1"
"Lumsdenite",1,"P1"
"Luneburgite",1,"P1"
"Lunokite","2/m2/m2/m","Pbca"
"Luobusaite","2/m2/m2/m","Cmca"
"Luobusaite","2/m2/m2/m","Cmca"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Luogufengite","2mm","Pna21"
"Lusernaite-(Y)","2/m2/m2/m","Pmna"
"Lussierite","m","Cc"
"Luxembourgite","2/m","P21/m"
"Luzonite"," "," "
"Luzonite"," "," "
"Luzonite","42m","I42m"
"Luzonite","42m","I42m"
"Lyonsite","2/m2/m2/m","Pmcn"
"Macaulayite"," "," "
"Macdonaldite","2/m2/m2/m","Bmmb"
"Macdonaldite","2/m2/m2/m","Cmcm"
"Macedonite","2/m2/m2/m","Pmmm"
"Macedonite","4mm","P4mm"
"Macedonite","4mm","P4mm"
"Macedonite","4mm","P4mm"
"Macedonite","4/m2/m2/m","P4/mmm"
"Macfallite"," "," "
"Macfallite","2/m","P21/m"
"Macfallite","2/m","P21/m"
"Machatschkiite","3mm","R3c"
"Machiite","2/m","C2/c"
"Mackayite"," "," "
"Mackayite","4/m2/m2/m","I41/acd"
"Mackayite","4/m2/m2/m","I41/acd"
"Mackinawite","4/m2/m2/m","P4/nmm"
"Macphersonite","2/m2/m2/m","Pbca"
"Macquartite"," "," "
"Macquartite"," "," "
"Madeiraite","2/m","P21/a"
"Madocite"," "," "
"Madocite"," "," "
"Magadiite"," "," "
"Magadiite","2/m","C2/m"
"Magbasite","2/m2/m2/m","Cmma"
"Magganasite",1,"P1"
"Maghemite","4/m32/m","Fd3m"
"Maghemite",422,"P43212"
"Maghemite",422,"P43212"
"Maghemite","4/m32/m","Fd3m"
"Maghemite","4/m32/m","Fd3m"
"Maghemite","4/m32/m","Fd3m"
"Maghemite",432,"P4332"
"Maghemite",432,"P4332"
"Maghemite",422,"P43212"
"Maghemite","4/m32/m","Fd3m"
"Maghemite",432,"P4332"
"Maghemite",422,"P43212"
"Maghemite","43m","P43m"
"Maghemite","4/m32/m","Fd3m"
"Maghemite",432,"P4132"
"Maghemite",422,"P43212"
"Maghrebite"," "," "
"Maghrebite",1,"P1"
"Magnanelliite","2/m","C2/c"
"Magnanelliite","2/m","C2/c"
"Magneliite",1,"P1"
"Magnesioalterite","2/m","C2/c"
"Magnesioalterite"," "," "
"Magnesio-arfvedsonite","2/m","C2/m"
"Magnesio-arfvedsonite","2/m","C2/m"
"Magnesio-arfvedsonite","2/m","C2/m"
"Magnesioaubertite",1,"P1"
"Magnesioaubertite"," "," "
"Magnesiobeltrandoite-2N3S","32/m2/m","P3m1"
"Magnesiobermanite",2,"P21"
"Magnesiocanutite","2/m","C2/c"
"Magnesiocarpholite","2/m2/m2/m","Ccca"
"Magnesiocarpholite","2/m2/m2/m","Ccca"
"Magnesiocarpholite","2/m2/m2/m","Ccca"
"Magnesiochloritoid","2/m","C2/c"
"Magnesiochloritoid","2/m","C2/c"
"Magnesiochloritoid","2/m","C2/c"
"Magnesiochloritoid","2/m","C2/c"
"Magnesiochloritoid","2/m","C2/c"
"Magnesiochlorophoenicite"," "," "
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite"," "," "
"Magnesiochromite"," "," "
"Magnesiochromite"," "," "
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
"Magnesiochromite","4/m32/m","Fd3m"
